,transmission_Dual Shift,HP,fuel_type_E85 Flex Fuel,cylinder_type_V,accident_1,turbo_Y,fuel_type_Electric,fuel_type_Gasoline,cylinder_type_Inline,transmission_Manual,cylinders,turbo_N,transmission_CVT,fuel_type_not supported,fuel_type_Plug-In Hybrid,fuel_type_Hybrid,transmission_speed,cylinder_type_Straight
41062,0,-1.9826578289915562,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
10804,0,0.5780399504725486,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
9551,0,-1.495833156089635,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
14643,0,0.062005797196512315,0,1,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
33313,0,0.6754048850529328,0,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,1,-1.0315738790989837,0
28056,0,0.5585669635564717,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
42676,0,0.285945146731396,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
41038,0,1.259594492535238,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
48200,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
12494,0,1.2401215056191612,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
19432,0,1.2011755317870076,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
31451,1,1.6003717635665828,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
28498,0,-1.4179412084253276,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
32663,1,2.350081759835541,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
7356,1,2.350081759835541,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
7381,0,0.840925273839586,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
19800,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.4058336664525073,0
47407,1,0.6267224177627407,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
21718,0,-0.24956199346071717,0,0,1,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
26141,0,-0.7363866663626382,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
5511,0,3.15821071685273,0,0,1,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
40523,0,-0.39560939533129347,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
4897,0,-0.5611297841179467,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
404,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
52653,0,-0.6877041990724461,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
22136,1,0.02305982336435863,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
4961,0,0.7240873523431249,0,1,0,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,1.6766567270693398,0
32561,0,-0.23008900654464032,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
48603,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
49466,0,-0.24956199346071717,0,0,0,1,0,0,1,0,-1.3955687622238973,0,1,0,0,1,-1.0315738790989837,0
2814,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
26152,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
37810,0,0.8214522869235091,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
1566,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
39188,0,-0.33719043458306297,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
4572,0,-0.20087952617052504,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
16783,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
21365,0,-0.4248188757054087,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
42275,1,2.3013992925453493,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
19025,0,-1.6905630252504034,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
50442,0,0.285945146731396,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,-1.0315738790989837,1
13542,0,-0.639021731782254,0,1,1,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
38570,0,1.395905400947776,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.4058336664525073,0
53262,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
21736,0,0.23726267944120388,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
38530,0,-1.6126710775860962,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
43209,0,-0.5611297841179467,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
43411,0,0.09121527757062757,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,0.8641875452188427,0
13551,1,-1.4763601691735582,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
46807,0,-0.639021731782254,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
36408,0,0.5780399504725486,1,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
29071,0,0.7630333261752786,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
50763,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
14313,0,0.285945146731396,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,-1.0315738790989837,0
24274,0,0.3346276140215881,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
37135,0,-1.2134748458065208,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.05171836336834561,0
49000,0,0.5293574831823565,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
35599,0,-0.8824340682332145,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
26011,0,0.24436220592102376,0,1,0,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,1.6766567270693398,0
30960,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
34477,0,-1.4082047149672892,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
15966,0,-0.8629610813171377,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
31569,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
27620,0,-1.6126710775860962,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
48873,0,2.389027733667695,0,0,0,0,0,1,1,0,3.676963986151493,1,0,0,0,0,-1.0315738790989837,0
11465,0,-2.0216038028237096,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
38156,0,-0.33719043458306297,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
48696,0,-0.20087952617052504,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
16305,0,-0.8337516009430224,0,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
40809,1,-0.19114303271248664,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
53234,0,1.259594492535238,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
48938,0,0.23726267944120388,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.8641875452188427,0
11326,1,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
9807,0,-1.8268739336629414,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
25996,0,0.5780399504725486,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
51385,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
37564,0,-0.23008900654464032,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
33879,0,-0.8337516009430224,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,0.5933644846020103,0
4660,0,-0.7948056271108688,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
48993,0,0.13989774486081968,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
45348,0,1.0161821560842776,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
32123,0,0.5585669635564717,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
44324,0,-0.9603260158975219,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,-1.0315738790989837,0
2462,0,-2.050813283197825,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
31684,0,-1.7100360121664804,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
15997,0,-1.515306143005712,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
42511,0,-0.29824446075090927,1,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
20510,0,-0.054832124299948735,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
19017,0,-0.4637648495375624,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
26622,0,-0.3274539411250245,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
27316,0,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
44602,1,0.13989774486081968,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
53897,0,0.48067501589216444,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
40024,0,1.6003717635665828,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
38848,0,-0.29824446075090927,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
16232,1,1.8729935803916586,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
13109,1,0.6267224177627407,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
43205,0,-0.24956199346071717,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
36062,1,-0.34692692804110137,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
33107,0,0.09121527757062757,0,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,0.8641875452188427,0
38747,0,4.6965766832228,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
45918,0,-0.24956199346071717,0,0,0,0,0,0,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
45445,0,-1.3400492607610204,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
17786,0,-0.44429186262148557,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
9924,0,2.3111357860033874,0,0,0,0,0,1,1,0,3.676963986151493,1,0,0,0,0,-1.0315738790989837,0
32231,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
43275,1,-1.125846404684175,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
16412,0,-0.8142786140269456,0,0,0,0,0,1,1,0,-0.7615021686769734,1,0,0,0,0,0.05171836336834561,0
26071,0,-0.23982550000267874,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
48702,1,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
21988,0,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,1
47596,0,2.3111357860033874,0,0,1,0,0,1,1,0,3.676963986151493,1,0,0,0,0,-1.0315738790989837,0
2271,0,-1.2232113392645592,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
43107,0,-0.5611297841179467,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
49346,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
40509,0,-1.378995234593174,0,0,1,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
8042,0,0.07174229065455073,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
30503,0,-0.19114303271248664,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
51771,0,0.6754048850529328,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
42194,0,0.35410060093766493,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
33079,0,-1.125846404684175,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
25022,0,-0.23982550000267874,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
25019,0,-0.7169136794465614,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.8641875452188427,0
2892,0,0.09121527757062757,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.135010605835675,0
40539,0,-0.43455536916344717,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
29979,0,-1.125846404684175,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
35603,0,-1.145319391600252,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
45638,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
10678,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
32444,1,0.09121527757062757,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
46883,0,-0.9311165355234067,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
23367,1,0.6754048850529328,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,-1.0315738790989837,1
40435,0,2.184561371048888,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
16091,0,-1.378995234593174,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
21458,0,0.5390939766403949,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
8475,0,0.02305982336435863,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
44729,0,-0.3274539411250245,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
24195,0,0.7240873523431249,0,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
34847,0,-0.34692692804110137,1,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
29169,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
35589,0,-0.5416567972018698,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
6044,0,-1.3400492607610204,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
13546,0,-0.7655961467367535,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
41412,0,0.9674996887940854,0,0,0,0,1,0,0,0,-3.931835136411592,0,0,0,0,0,-1.0315738790989837,0
19761,0,0.285945146731396,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
42256,0,-0.824015107484984,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.4058336664525073,0
51859,1,2.135878903758696,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
1253,0,-1.3497857542190588,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
15811,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
25179,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
1361,0,-0.15219705888033294,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
43847,1,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
52772,0,0.6754048850529328,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
52413,0,-0.43455536916344717,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
40880,0,0.3346276140215881,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
1617,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.4058336664525073,0
25040,0,0.3547960647560961,0,1,0,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,1.6766567270693398,0
42632,0,0.9188172215038933,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
12258,0,0.13989774486081968,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
15494,0,0.8798712476717396,0,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,1,0,1.135010605835675,0
8062,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
45172,0,0.7240873523431249,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
11124,0,1.1135470906646618,0,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
33124,0,-0.6292852383242156,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
26889,0,-0.549675085932019,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
49398,0,0.6754048850529328,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
48242,0,0.07174229065455073,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
25141,0,-0.24956199346071717,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
26983,0,0.8603982607556628,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
44922,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
50095,0,-0.639021731782254,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
6641,1,-0.13272407196425612,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
12812,0,-1.2134748458065208,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
33591,0,-1.077163937393983,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
41055,1,0.8603982607556628,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
1140,0,-0.20087952617052504,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
52652,0,0.09121527757062757,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
25166,0,-0.24956199346071717,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
4326,0,0.13989774486081968,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
2819,0,-0.4248188757054087,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
8274,0,-1.4666236757155198,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
14743,0,-1.125846404684175,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
5317,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
40244,1,-0.7558596532787151,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
41316,0,-1.632144064502173,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
1231,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
48485,0,-1.1647923785163288,0,0,1,0,0,0,1,0,-1.3955687622238973,1,0,0,0,1,-1.0315738790989837,0
19926,0,-0.7217819261755806,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.4058336664525073,0
33773,0,-0.8629610813171377,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
25107,0,-0.054832124299948735,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
52328,0,0.7240873523431249,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
40258,0,-0.23008900654464032,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
33573,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
35857,0,-1.4276777018833662,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.05171836336834561,0
4408,0,-0.9603260158975219,0,0,0,0,0,1,1,0,-0.7615021686769734,1,0,0,0,0,1.135010605835675,0
41931,0,-1.515306143005712,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
27362,0,0.03279631682239705,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
50339,0,0.24436220592102376,0,1,0,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,-1.0315738790989837,0
23556,0,-0.24956199346071717,0,0,0,0,0,1,1,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
18198,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
38907,0,-1.5250426364637504,1,0,1,0,0,0,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
41554,0,1.2011755317870076,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
51548,0,0.07174229065455073,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
16369,0,-1.330312767302982,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
10630,0,0.840925273839586,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
14310,0,-0.8726975747751761,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
34589,0,1.4543243616960064,0,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
38854,0,0.7240873523431249,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
19483,0,1.1135470906646618,0,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
38201,0,-0.23008900654464032,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
37315,0,-0.24956199346071717,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.6766567270693398,0
52369,0,-1.2134748458065208,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
26334,0,-0.24956199346071717,0,1,0,1,0,1,0,0,-0.12743557513004955,0,0,0,0,0,1.135010605835675,0
802,0,0.8798712476717396,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
51075,0,0.957763195336047,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
20301,1,1.210912025245046,0,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
24160,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
54143,0,-0.3663999149571782,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
49607,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
49821,0,-0.8434880944010609,0,0,0,0,0,1,1,0,-0.7615021686769734,1,0,0,0,0,-1.0315738790989837,0
22444,0,-0.5903392644920619,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
38225,0,1.8729935803916586,0,0,0,0,1,0,0,0,-3.931835136411592,0,0,0,0,0,-0.7607508184821514,0
26535,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
28278,0,-0.5611297841179467,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.05171836336834561,0
67,0,-1.4666236757155198,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
